week,sku,inventory_level,consumption,lead_time_days,vendor_fill_rate,vendor_name,category,critical
2024-07-08,SKU-00037,1799,225,6,0.88,VendorD,Reagent,Yes
2024-07-15,SKU-00037,1513,189,10,0.88,VendorD,Reagent,Yes
2024-07-22,SKU-00037,585,157,7,0.92,VendorD,Reagent,Yes
2024-07-29,SKU-00037,716,177,6,0.85,VendorD,Reagent,Yes
2024-08-05,SKU-00037,808,165,5,0.91,VendorD,Reagent,Yes
2024-08-12,SKU-00037,2014,235,7,0.89,VendorD,Reagent,Yes
2024-08-19,SKU-00037,916,157,6,0.91,VendorD,Reagent,Yes
2024-08-26,SKU-00037,488,128,10,0.54,VendorD,Reagent,Yes
2024-09-02,SKU-00037,571,79,4,0.94,VendorD,Reagent,Yes
2024-09-09,SKU-00037,1354,205,2,0.92,VendorD,Reagent,Yes
2024-09-16,SKU-00037,2005,234,11,0.94,VendorD,Reagent,Yes
2024-09-23,SKU-00037,1109,270,8,0.72,VendorD,Reagent,Yes
2024-09-30,SKU-00037,978,123,4,0.51,VendorD,Reagent,Yes
2024-10-07,SKU-00037,437,128,15,0.96,VendorD,Reagent,Yes
2024-10-14,SKU-00037,2366,241,4,0.93,VendorD,Reagent,Yes
2024-10-21,SKU-00037,1588,208,2,0.56,VendorD,Reagent,Yes
2024-10-28,SKU-00037,1974,178,7,0.92,VendorD,Reagent,Yes
2024-11-04,SKU-00037,1279,138,3,0.62,VendorD,Reagent,Yes
2024-11-11,SKU-00037,924,177,4,0.69,VendorD,Reagent,Yes
2024-11-18,SKU-00037,1089,194,4,0.95,VendorD,Reagent,Yes
2024-11-25,SKU-00037,1045,137,8,0.88,VendorD,Reagent,Yes
2024-12-02,SKU-00037,1055,186,10,0.95,VendorD,Reagent,Yes
2024-12-09,SKU-00037,344,36,10,0.74,VendorD,Reagent,Yes
2024-12-16,SKU-00037,2258,226,7,0.58,VendorD,Reagent,Yes
2024-12-23,SKU-00037,1222,303,4,0.94,VendorD,Reagent,Yes
2024-12-30,SKU-00037,3237,324,2,0.52,VendorD,Reagent,Yes
2025-01-06,SKU-00037,1011,269,14,0.96,VendorD,Reagent,Yes
2025-01-13,SKU-00037,792,160,4,0.76,VendorD,Reagent,Yes
2025-01-20,SKU-00037,1262,197,10,0.91,VendorD,Reagent,Yes
2025-01-27,SKU-00037,1209,194,6,0.61,VendorD,Reagent,Yes
2025-02-03,SKU-00037,1456,224,9,0.89,VendorD,Reagent,Yes
2025-02-10,SKU-00037,1923,186,5,0.77,VendorD,Reagent,Yes
2025-02-17,SKU-00037,1344,204,10,0.88,VendorD,Reagent,Yes
2025-02-24,SKU-00037,1516,305,5,0.97,VendorD,Reagent,Yes
2025-03-03,SKU-00037,2890,369,3,0.91,VendorD,Reagent,Yes
2025-03-10,SKU-00037,1199,260,4,0.88,VendorD,Reagent,Yes
2025-03-17,SKU-00037,1816,216,8,0.93,VendorD,Reagent,Yes
2025-03-24,SKU-00037,2105,258,2,0.99,VendorD,Reagent,Yes
2025-03-31,SKU-00037,2272,203,5,0.53,VendorD,Reagent,Yes
2025-04-07,SKU-00037,975,246,7,0.71,VendorD,Reagent,Yes
2025-04-14,SKU-00037,726,221,8,0.98,VendorD,Reagent,Yes
2025-04-21,SKU-00037,835,104,15,0.98,VendorD,Reagent,Yes
2025-04-28,SKU-00037,1447,217,5,0.52,VendorD,Reagent,Yes
2025-05-05,SKU-00037,2291,350,2,0.48,VendorD,Reagent,Yes
2025-05-12,SKU-00037,2521,279,12,0.97,VendorD,Reagent,Yes
2025-05-19,SKU-00037,1028,249,5,0.78,VendorD,Reagent,Yes
2025-05-26,SKU-00037,2887,323,4,0.99,VendorD,Reagent,Yes
2025-06-02,SKU-00037,1816,245,13,0.55,VendorD,Reagent,Yes
2025-06-09,SKU-00037,1312,272,2,0.97,VendorD,Reagent,Yes
2025-06-16,SKU-00037,1481,174,8,0.9,VendorD,Reagent,Yes
2025-06-23,SKU-00037,960,165,2,0.88,VendorD,Reagent,Yes
2025-06-30,SKU-00037,2010,307,12,0.87,VendorD,Reagent,Yes
2025-07-07,SKU-00037,1453,174,10,0.46,VendorD,Reagent,Yes
2025-07-14,SKU-00037,2418,228,6,0.46,VendorD,Reagent,Yes
2025-07-21,SKU-00037,1735,201,8,0.93,VendorD,Reagent,Yes
2025-07-28,SKU-00037,1433,312,9,0.97,VendorD,Reagent,Yes
2025-08-04,SKU-00037,1274,241,9,0.94,VendorD,Reagent,Yes
2025-08-11,SKU-00037,957,212,6,0.67,VendorD,Reagent,Yes
2025-08-18,SKU-00037,2186,221,10,0.92,VendorD,Reagent,Yes
2025-08-25,SKU-00037,2847,291,5,0.88,VendorD,Reagent,Yes
2025-09-01,SKU-00037,1929,163,5,0.93,VendorD,Reagent,Yes
2025-09-08,SKU-00037,1186,232,3,0.89,VendorD,Reagent,Yes
2025-09-15,SKU-00037,3042,257,12,0.95,VendorD,Reagent,Yes
2025-09-22,SKU-00037,1642,191,7,0.86,VendorD,Reagent,Yes
2025-09-29,SKU-00037,1075,252,6,0.99,VendorD,Reagent,Yes
2025-10-06,SKU-00037,947,162,6,0.51,VendorD,Reagent,Yes
2025-10-13,SKU-00037,1900,192,11,0.85,VendorD,Reagent,Yes
2025-10-20,SKU-00037,1760,163,9,0.49,VendorD,Reagent,Yes
2025-10-27,SKU-00037,2931,305,8,0.96,VendorD,Reagent,Yes
2025-11-03,SKU-00037,1234,263,9,0.76,VendorD,Reagent,Yes
2025-11-10,SKU-00037,896,129,5,0.89,VendorD,Reagent,Yes
2025-11-17,SKU-00037,2825,268,5,0.72,VendorD,Reagent,Yes
2025-11-24,SKU-00037,1979,213,4,0.92,VendorD,Reagent,Yes
2025-12-01,SKU-00037,1662,164,8,0.93,VendorD,Reagent,Yes
2025-12-08,SKU-00037,1692,202,5,0.94,VendorD,Reagent,Yes
2025-12-15,SKU-00037,2836,258,9,0.96,VendorD,Reagent,Yes
2025-12-22,SKU-00037,1949,233,5,0.96,VendorD,Reagent,Yes
2025-12-29,SKU-00037,2334,303,2,0.5,VendorD,Reagent,Yes
2026-01-05,SKU-00037,2908,253,5,0.99,VendorD,Reagent,Yes
2026-01-12,SKU-00037,1462,215,12,0.9,VendorD,Reagent,Yes
2026-01-19,SKU-00037,1624,159,7,0.99,VendorD,Reagent,Yes
2026-01-26,SKU-00037,1818,299,10,0.46,VendorD,Reagent,Yes
2026-02-02,SKU-00037,2565,268,2,0.98,VendorD,Reagent,Yes
2026-02-09,SKU-00037,2909,268,8,0.99,VendorD,Reagent,Yes
2026-02-16,SKU-00037,1472,143,5,0.97,VendorD,Reagent,Yes
2026-02-23,SKU-00037,1705,224,5,0.91,VendorD,Reagent,Yes
2026-03-02,SKU-00037,1184,275,5,0.9,VendorD,Reagent,Yes
2026-03-09,SKU-00037,957,229,4,0.93,VendorD,Reagent,Yes
2026-03-16,SKU-00037,2591,251,8,0.89,VendorD,Reagent,Yes
2026-03-23,SKU-00037,1766,182,8,0.96,VendorD,Reagent,Yes
2026-03-30,SKU-00037,1571,274,10,0.94,VendorD,Reagent,Yes
2026-04-06,SKU-00037,3931,334,4,0.91,VendorD,Reagent,Yes
2026-04-13,SKU-00037,2692,237,7,0.91,VendorD,Reagent,Yes
2026-04-20,SKU-00037,1893,207,12,0.91,VendorD,Reagent,Yes
2026-04-27,SKU-00037,983,226,5,0.93,VendorD,Reagent,Yes
2026-05-04,SKU-00037,1996,214,4,0.96,VendorD,Reagent,Yes
2026-05-11,SKU-00037,959,199,7,0.54,VendorD,Reagent,Yes
2026-05-18,SKU-00037,1221,252,11,0.94,VendorD,Reagent,Yes
2026-05-25,SKU-00037,1708,235,4,0.62,VendorD,Reagent,Yes
2026-06-01,SKU-00037,852,254,3,0.77,VendorD,Reagent,Yes
2026-06-08,SKU-00037,1068,260,6,0.9,VendorD,Reagent,Yes
2026-06-15,SKU-00037,2687,338,10,0.97,VendorD,Reagent,Yes
2026-06-22,SKU-00037,560,93,2,0.94,VendorD,Reagent,Yes
2026-06-29,SKU-00037,718,231,12,0.61,VendorD,Reagent,Yes
2026-07-06,SKU-00037,887,209,5,0.98,VendorD,Reagent,Yes
2026-07-13,SKU-00037,2170,192,6,0.87,VendorD,Reagent,Yes
2026-07-20,SKU-00037,1023,110,5,0.99,VendorD,Reagent,Yes
2026-07-27,SKU-00037,633,139,9,0.96,VendorD,Reagent,Yes
2026-08-03,SKU-00037,1484,190,11,0.47,VendorD,Reagent,Yes
2026-08-10,SKU-00037,565,54,9,0.45,VendorD,Reagent,Yes
2026-08-17,SKU-00037,2449,224,12,0.95,VendorD,Reagent,Yes
2026-08-24,SKU-00037,1685,195,9,0.79,VendorD,Reagent,Yes
2026-08-31,SKU-00037,1005,144,8,0.86,VendorD,Reagent,Yes
2026-09-07,SKU-00037,893,138,6,0.88,VendorD,Reagent,Yes
2026-09-14,SKU-00037,1659,176,4,0.91,VendorD,Reagent,Yes
2026-09-21,SKU-00037,572,130,6,0.91,VendorD,Reagent,Yes
2026-09-28,SKU-00037,1597,166,6,0.78,VendorD,Reagent,Yes
2026-10-05,SKU-00037,2150,226,9,0.87,VendorD,Reagent,Yes
2026-10-12,SKU-00037,1973,235,8,0.93,VendorD,Reagent,Yes
2026-10-19,SKU-00037,615,196,5,0.76,VendorD,Reagent,Yes
2026-10-26,SKU-00037,2415,304,5,0.94,VendorD,Reagent,Yes
2026-11-02,SKU-00037,1566,262,15,0.9,VendorD,Reagent,Yes
2026-11-09,SKU-00037,2775,234,3,0.85,VendorD,Reagent,Yes
2026-11-16,SKU-00037,904,160,4,0.92,VendorD,Reagent,Yes
2026-11-23,SKU-00037,2739,295,11,0.97,VendorD,Reagent,Yes
2026-11-30,SKU-00037,1087,266,14,0.88,VendorD,Reagent,Yes
2026-12-07,SKU-00037,3101,306,2,0.91,VendorD,Reagent,Yes
2026-12-14,SKU-00037,2367,285,13,0.93,VendorD,Reagent,Yes
2026-12-21,SKU-00037,1681,264,5,0.9,VendorD,Reagent,Yes
2026-12-28,SKU-00037,2724,286,5,0.96,VendorD,Reagent,Yes
2027-01-04,SKU-00037,1464,278,2,0.93,VendorD,Reagent,Yes
2027-01-11,SKU-00037,1623,150,5,0.6,VendorD,Reagent,Yes
2027-01-18,SKU-00037,1139,214,7,0.95,VendorD,Reagent,Yes
2027-01-25,SKU-00037,2224,210,3,0.61,VendorD,Reagent,Yes
2027-02-01,SKU-00037,904,265,6,0.67,VendorD,Reagent,Yes
2027-02-08,SKU-00037,2304,290,3,0.88,VendorD,Reagent,Yes
2027-02-15,SKU-00037,3837,324,3,0.96,VendorD,Reagent,Yes
2027-02-22,SKU-00037,1108,295,7,0.53,VendorD,Reagent,Yes
2027-03-01,SKU-00037,1953,189,4,0.46,VendorD,Reagent,Yes
2027-03-08,SKU-00037,1336,139,6,0.93,VendorD,Reagent,Yes
2027-03-15,SKU-00037,1854,247,14,0.89,VendorD,Reagent,Yes
2027-03-22,SKU-00037,2479,220,8,0.66,VendorD,Reagent,Yes
2027-03-29,SKU-00037,3411,286,9,0.46,VendorD,Reagent,Yes
2027-04-05,SKU-00037,1423,252,8,0.94,VendorD,Reagent,Yes
2027-04-12,SKU-00037,934,167,12,0.75,VendorD,Reagent,Yes
2027-04-19,SKU-00037,2889,248,7,0.95,VendorD,Reagent,Yes
2027-04-26,SKU-00037,1053,215,3,0.95,VendorD,Reagent,Yes
2027-05-03,SKU-00037,3742,331,6,0.99,VendorD,Reagent,Yes
2027-05-10,SKU-00037,372,115,2,0.82,VendorD,Reagent,Yes
2027-05-17,SKU-00037,2012,219,14,0.73,VendorD,Reagent,Yes
2027-05-24,SKU-00037,901,191,10,0.88,VendorD,Reagent,Yes
2027-05-31,SKU-00037,942,203,4,0.95,VendorD,Reagent,Yes
2027-06-07,SKU-00037,1596,140,11,0.53,VendorD,Reagent,Yes
2027-06-14,SKU-00037,1942,188,7,0.88,VendorD,Reagent,Yes
2027-06-21,SKU-00037,2719,322,11,0.52,VendorD,Reagent,Yes
2027-06-28,SKU-00037,2465,251,2,0.9,VendorD,Reagent,Yes
2027-07-05,SKU-00037,1724,253,10,0.7,VendorD,Reagent,Yes
2027-07-12,SKU-00037,1330,225,7,0.9,VendorD,Reagent,Yes
2027-07-19,SKU-00037,1807,167,10,0.89,VendorD,Reagent,Yes
2027-07-26,SKU-00037,774,118,4,0.98,VendorD,Reagent,Yes
2027-08-02,SKU-00037,2340,222,4,0.49,VendorD,Reagent,Yes
2027-08-09,SKU-00037,1050,127,16,0.87,VendorD,Reagent,Yes
2027-08-16,SKU-00037,684,175,6,0.88,VendorD,Reagent,Yes
2027-08-23,SKU-00037,1871,213,4,0.62,VendorD,Reagent,Yes
2027-08-30,SKU-00037,2468,271,14,0.87,VendorD,Reagent,Yes
2027-09-06,SKU-00037,288,60,15,0.95,VendorD,Reagent,Yes
2027-09-13,SKU-00037,1786,196,5,0.54,VendorD,Reagent,Yes
2027-09-20,SKU-00037,1771,245,10,0.8,VendorD,Reagent,Yes
2027-09-27,SKU-00037,1847,202,2,0.86,VendorD,Reagent,Yes
2027-10-04,SKU-00037,1786,177,6,0.87,VendorD,Reagent,Yes
2027-10-11,SKU-00037,1710,171,2,0.89,VendorD,Reagent,Yes
2027-10-18,SKU-00037,959,174,10,0.87,VendorD,Reagent,Yes
2027-10-25,SKU-00037,1804,190,5,0.47,VendorD,Reagent,Yes
2027-11-01,SKU-00037,1457,215,7,0.86,VendorD,Reagent,Yes
2027-11-08,SKU-00037,490,137,6,0.47,VendorD,Reagent,Yes
2027-11-15,SKU-00037,1941,250,6,0.48,VendorD,Reagent,Yes
2027-11-22,SKU-00037,1656,154,8,0.95,VendorD,Reagent,Yes
2027-11-29,SKU-00037,1587,178,7,0.88,VendorD,Reagent,Yes
2027-12-06,SKU-00037,2657,332,4,0.81,VendorD,Reagent,Yes
2027-12-13,SKU-00037,1227,183,11,0.91,VendorD,Reagent,Yes
2027-12-20,SKU-00037,1370,260,8,0.85,VendorD,Reagent,Yes
2027-12-27,SKU-00037,2251,217,12,0.98,VendorD,Reagent,Yes
2028-01-03,SKU-00037,3080,262,14,0.92,VendorD,Reagent,Yes
2028-01-10,SKU-00037,1766,198,6,0.46,VendorD,Reagent,Yes
2028-01-17,SKU-00037,1607,242,5,0.85,VendorD,Reagent,Yes
2028-01-24,SKU-00037,2236,355,3,0.85,VendorD,Reagent,Yes
2028-01-31,SKU-00037,852,257,3,0.71,VendorD,Reagent,Yes
2028-02-07,SKU-00037,1250,279,8,0.55,VendorD,Reagent,Yes
2028-02-14,SKU-00037,2401,315,6,0.89,VendorD,Reagent,Yes
2028-02-21,SKU-00037,1561,207,2,0.98,VendorD,Reagent,Yes
2028-02-28,SKU-00037,1226,301,6,0.97,VendorD,Reagent,Yes
2028-03-06,SKU-00037,1984,284,3,0.94,VendorD,Reagent,Yes
2028-03-13,SKU-00037,3492,359,8,0.5,VendorD,Reagent,Yes
2028-03-20,SKU-00037,1451,137,7,0.91,VendorD,Reagent,Yes
2028-03-27,SKU-00037,1432,222,5,0.73,VendorD,Reagent,Yes
2028-04-03,SKU-00037,2583,294,11,0.89,VendorD,Reagent,Yes
2028-04-10,SKU-00037,1308,250,7,0.92,VendorD,Reagent,Yes
2028-04-17,SKU-00037,1601,274,8,0.93,VendorD,Reagent,Yes
2028-04-24,SKU-00037,746,243,9,0.98,VendorD,Reagent,Yes
2028-05-01,SKU-00037,1069,230,18,0.92,VendorD,Reagent,Yes
2028-05-08,SKU-00037,2128,253,10,0.96,VendorD,Reagent,Yes
2028-05-15,SKU-00037,2134,185,6,0.5,VendorD,Reagent,Yes
2028-05-22,SKU-00037,1020,128,10,0.76,VendorD,Reagent,Yes
2028-05-29,SKU-00037,1820,228,3,0.93,VendorD,Reagent,Yes
2028-06-05,SKU-00037,2390,235,8,0.87,VendorD,Reagent,Yes
2028-06-12,SKU-00037,1716,247,2,0.94,VendorD,Reagent,Yes
2028-06-19,SKU-00037,992,92,7,0.76,VendorD,Reagent,Yes
2028-06-26,SKU-00037,760,147,10,0.71,VendorD,Reagent,Yes
2028-07-03,SKU-00037,1446,251,4,0.76,VendorD,Reagent,Yes
2028-07-10,SKU-00037,1499,174,13,0.57,VendorD,Reagent,Yes
2028-07-17,SKU-00037,557,172,3,0.86,VendorD,Reagent,Yes
2028-07-24,SKU-00037,2106,182,9,0.91,VendorD,Reagent,Yes
2028-07-31,SKU-00037,521,84,4,0.91,VendorD,Reagent,Yes
2028-08-07,SKU-00037,2019,199,3,0.86,VendorD,Reagent,Yes
2028-08-14,SKU-00037,2130,193,2,0.93,VendorD,Reagent,Yes
2028-08-21,SKU-00037,1106,167,7,0.59,VendorD,Reagent,Yes
2028-08-28,SKU-00037,1402,181,4,0.91,VendorD,Reagent,Yes
2028-09-04,SKU-00037,1020,193,9,0.61,VendorD,Reagent,Yes
2028-09-11,SKU-00037,2359,251,2,0.71,VendorD,Reagent,Yes
2028-09-18,SKU-00037,503,163,6,0.92,VendorD,Reagent,Yes
2028-09-25,SKU-00037,1295,182,2,0.91,VendorD,Reagent,Yes
2028-10-02,SKU-00037,1462,302,5,0.72,VendorD,Reagent,Yes
2028-10-09,SKU-00037,1229,227,6,0.98,VendorD,Reagent,Yes
2028-10-16,SKU-00037,482,153,15,0.86,VendorD,Reagent,Yes
2028-10-23,SKU-00037,2655,230,3,0.9,VendorD,Reagent,Yes
2028-10-30,SKU-00037,1334,222,10,0.48,VendorD,Reagent,Yes
2028-11-06,SKU-00037,1288,188,7,0.91,VendorD,Reagent,Yes
2028-11-13,SKU-00037,2344,246,8,0.8,VendorD,Reagent,Yes
2028-11-20,SKU-00037,1239,233,3,0.87,VendorD,Reagent,Yes
2028-11-27,SKU-00037,1298,274,10,0.91,VendorD,Reagent,Yes
2028-12-04,SKU-00037,2695,263,5,0.85,VendorD,Reagent,Yes
2028-12-11,SKU-00037,715,232,2,0.63,VendorD,Reagent,Yes
2028-12-18,SKU-00037,1659,179,6,0.86,VendorD,Reagent,Yes
2028-12-25,SKU-00037,1718,247,2,0.87,VendorD,Reagent,Yes
2029-01-01,SKU-00037,2695,315,4,0.65,VendorD,Reagent,Yes
2029-01-08,SKU-00037,1910,238,2,0.88,VendorD,Reagent,Yes
2029-01-15,SKU-00037,1554,176,9,0.96,VendorD,Reagent,Yes
2029-01-22,SKU-00037,2065,220,8,0.6,VendorD,Reagent,Yes
2029-01-29,SKU-00037,1113,254,19,0.91,VendorD,Reagent,Yes
2029-02-05,SKU-00037,1568,143,2,0.98,VendorD,Reagent,Yes
2029-02-12,SKU-00037,2443,219,2,0.87,VendorD,Reagent,Yes
2029-02-19,SKU-00037,703,204,2,0.92,VendorD,Reagent,Yes
2029-02-26,SKU-00037,2593,251,2,0.95,VendorD,Reagent,Yes
2029-03-05,SKU-00037,893,176,3,0.89,VendorD,Reagent,Yes
2029-03-12,SKU-00037,2243,257,4,0.7,VendorD,Reagent,Yes
2029-03-19,SKU-00037,1757,203,6,0.97,VendorD,Reagent,Yes
2029-03-26,SKU-00037,842,222,2,0.82,VendorD,Reagent,Yes
2029-04-02,SKU-00037,1286,282,11,0.88,VendorD,Reagent,Yes
2029-04-09,SKU-00037,941,130,12,0.76,VendorD,Reagent,Yes
2029-04-16,SKU-00037,2250,263,6,0.51,VendorD,Reagent,Yes
2029-04-23,SKU-00037,1825,238,2,0.98,VendorD,Reagent,Yes
2029-04-30,SKU-00037,1699,272,6,0.8,VendorD,Reagent,Yes
2029-05-07,SKU-00037,1826,195,5,0.9,VendorD,Reagent,Yes
2029-05-14,SKU-00037,2141,216,10,0.59,VendorD,Reagent,Yes
2029-05-21,SKU-00037,1714,211,6,0.85,VendorD,Reagent,Yes
2029-05-28,SKU-00037,559,156,11,0.57,VendorD,Reagent,Yes
2029-06-04,SKU-00037,985,133,2,0.88,VendorD,Reagent,Yes
2029-06-11,SKU-00037,2679,233,8,0.99,VendorD,Reagent,Yes
2029-06-18,SKU-00037,2295,206,9,0.92,VendorD,Reagent,Yes
2029-06-25,SKU-00037,1979,210,6,0.71,VendorD,Reagent,Yes
2029-07-02,SKU-00037,2375,202,9,0.92,VendorD,Reagent,Yes
2029-07-09,SKU-00037,1008,124,3,0.64,VendorD,Reagent,Yes
2029-07-16,SKU-00037,2471,226,8,0.7,VendorD,Reagent,Yes
2029-07-23,SKU-00037,1241,141,6,0.56,VendorD,Reagent,Yes
2029-07-30,SKU-00037,702,117,6,0.94,VendorD,Reagent,Yes
2029-08-06,SKU-00037,506,88,2,0.97,VendorD,Reagent,Yes
2029-08-13,SKU-00037,2080,320,9,0.97,VendorD,Reagent,Yes
2029-08-20,SKU-00037,1097,165,5,0.97,VendorD,Reagent,Yes
2029-08-27,SKU-00037,902,144,2,0.49,VendorD,Reagent,Yes
2029-09-03,SKU-00037,1710,161,11,0.75,VendorD,Reagent,Yes
2029-09-10,SKU-00037,377,34,8,0.95,VendorD,Reagent,Yes
2029-09-17,SKU-00037,1202,225,11,0.68,VendorD,Reagent,Yes
2029-09-24,SKU-00037,865,239,2,0.91,VendorD,Reagent,Yes
2029-10-01,SKU-00037,550,134,11,0.95,VendorD,Reagent,Yes
2029-10-08,SKU-00037,1406,230,6,0.89,VendorD,Reagent,Yes
2029-10-15,SKU-00037,1036,200,9,0.95,VendorD,Reagent,Yes
2029-10-22,SKU-00037,670,215,6,0.52,VendorD,Reagent,Yes
2029-10-29,SKU-00037,1103,118,12,0.63,VendorD,Reagent,Yes
2029-11-05,SKU-00037,1870,221,7,0.9,VendorD,Reagent,Yes
2029-11-12,SKU-00037,1690,211,2,0.81,VendorD,Reagent,Yes
2029-11-19,SKU-00037,1387,165,3,0.89,VendorD,Reagent,Yes
2029-11-26,SKU-00037,1990,186,13,0.59,VendorD,Reagent,Yes
2029-12-03,SKU-00037,1211,262,5,0.86,VendorD,Reagent,Yes
2029-12-10,SKU-00037,734,213,8,0.64,VendorD,Reagent,Yes
2029-12-17,SKU-00037,2012,261,5,0.86,VendorD,Reagent,Yes
2029-12-24,SKU-00037,2001,271,9,0.98,VendorD,Reagent,Yes
2029-12-31,SKU-00037,769,205,13,0.5,VendorD,Reagent,Yes
2030-01-07,SKU-00037,1779,294,9,0.98,VendorD,Reagent,Yes
2030-01-14,SKU-00037,2469,339,8,0.76,VendorD,Reagent,Yes
2030-01-21,SKU-00037,656,146,7,0.98,VendorD,Reagent,Yes
2030-01-28,SKU-00037,2589,228,5,0.71,VendorD,Reagent,Yes
2030-02-04,SKU-00037,3010,314,12,0.94,VendorD,Reagent,Yes
2030-02-11,SKU-00037,2769,330,3,0.89,VendorD,Reagent,Yes
2030-02-18,SKU-00037,2661,316,2,0.97,VendorD,Reagent,Yes
2030-02-25,SKU-00037,1627,217,2,0.85,VendorD,Reagent,Yes
2030-03-04,SKU-00037,898,280,5,0.63,VendorD,Reagent,Yes
2030-03-11,SKU-00037,920,233,4,0.66,VendorD,Reagent,Yes
2030-03-18,SKU-00037,1025,193,10,0.76,VendorD,Reagent,Yes
2030-03-25,SKU-00037,1284,143,9,0.5,VendorD,Reagent,Yes
2030-04-01,SKU-00037,1745,209,3,0.87,VendorD,Reagent,Yes
2030-04-08,SKU-00037,691,215,11,0.86,VendorD,Reagent,Yes
2030-04-15,SKU-00037,1351,167,6,0.93,VendorD,Reagent,Yes
2030-04-22,SKU-00037,1514,216,14,0.87,VendorD,Reagent,Yes
2030-04-29,SKU-00037,999,213,14,0.92,VendorD,Reagent,Yes
2030-05-06,SKU-00037,913,134,10,0.96,VendorD,Reagent,Yes
2030-05-13,SKU-00037,1154,221,9,0.5,VendorD,Reagent,Yes
2030-05-20,SKU-00037,982,190,2,0.94,VendorD,Reagent,Yes
2030-05-27,SKU-00037,1669,217,5,0.65,VendorD,Reagent,Yes
2030-06-03,SKU-00037,1224,311,2,0.95,VendorD,Reagent,Yes
2030-06-10,SKU-00037,2104,192,5,0.91,VendorD,Reagent,Yes
2030-06-17,SKU-00037,1287,250,7,0.8,VendorD,Reagent,Yes
2030-06-24,SKU-00037,1225,141,7,0.81,VendorD,Reagent,Yes
2030-07-01,SKU-00037,2130,199,11,0.95,VendorD,Reagent,Yes
2030-07-08,SKU-00037,403,79,7,0.77,VendorD,Reagent,Yes
2030-07-15,SKU-00037,1528,182,3,0.55,VendorD,Reagent,Yes
2030-07-22,SKU-00037,1090,223,4,0.89,VendorD,Reagent,Yes
2030-07-29,SKU-00037,869,176,10,0.97,VendorD,Reagent,Yes
2030-08-05,SKU-00037,1733,209,4,0.96,VendorD,Reagent,Yes
2030-08-12,SKU-00037,800,151,6,0.96,VendorD,Reagent,Yes
2030-08-19,SKU-00037,2376,205,8,0.93,VendorD,Reagent,Yes
2030-08-26,SKU-00037,1363,164,3,0.86,VendorD,Reagent,Yes
2030-09-02,SKU-00037,731,81,5,0.92,VendorD,Reagent,Yes
2030-09-09,SKU-00037,1350,198,3,0.51,VendorD,Reagent,Yes
2030-09-16,SKU-00037,460,151,6,0.95,VendorD,Reagent,Yes
2030-09-23,SKU-00037,3633,311,2,0.58,VendorD,Reagent,Yes
2030-09-30,SKU-00037,1724,180,6,0.81,VendorD,Reagent,Yes
2030-10-07,SKU-00037,454,92,12,0.86,VendorD,Reagent,Yes
2030-10-14,SKU-00037,2560,249,12,0.95,VendorD,Reagent,Yes
2030-10-21,SKU-00037,2586,245,2,0.59,VendorD,Reagent,Yes
2030-10-28,SKU-00037,1081,174,13,0.99,VendorD,Reagent,Yes
2030-11-04,SKU-00037,1788,319,3,0.96,VendorD,Reagent,Yes
2030-11-11,SKU-00037,3847,340,8,0.9,VendorD,Reagent,Yes
2030-11-18,SKU-00037,1902,240,6,0.89,VendorD,Reagent,Yes
2030-11-25,SKU-00037,1338,204,12,0.66,VendorD,Reagent,Yes
2030-12-02,SKU-00037,1169,197,2,0.6,VendorD,Reagent,Yes
2030-12-09,SKU-00037,1587,175,2,0.93,VendorD,Reagent,Yes
2030-12-16,SKU-00037,2430,322,9,0.92,VendorD,Reagent,Yes
2030-12-23,SKU-00037,1817,160,6,0.77,VendorD,Reagent,Yes
2030-12-30,SKU-00037,1928,295,14,0.86,VendorD,Reagent,Yes
2031-01-06,SKU-00037,2058,210,10,0.88,VendorD,Reagent,Yes
2031-01-13,SKU-00037,2209,384,6,0.89,VendorD,Reagent,Yes
2031-01-20,SKU-00037,828,216,11,0.94,VendorD,Reagent,Yes
2031-01-27,SKU-00037,1986,218,2,0.86,VendorD,Reagent,Yes
2031-02-03,SKU-00037,1067,238,12,0.93,VendorD,Reagent,Yes
2031-02-10,SKU-00037,854,201,9,0.7,VendorD,Reagent,Yes
2031-02-17,SKU-00037,3165,274,11,0.97,VendorD,Reagent,Yes
2031-02-24,SKU-00037,2839,259,7,0.98,VendorD,Reagent,Yes
2031-03-03,SKU-00037,1371,334,3,0.9,VendorD,Reagent,Yes
2031-03-10,SKU-00037,1648,307,10,0.86,VendorD,Reagent,Yes
2031-03-17,SKU-00037,2012,227,6,0.62,VendorD,Reagent,Yes
2031-03-24,SKU-00037,2427,214,14,0.94,VendorD,Reagent,Yes
2031-03-31,SKU-00037,1927,229,9,0.96,VendorD,Reagent,Yes
2031-04-07,SKU-00037,2591,279,2,0.7,VendorD,Reagent,Yes
2031-04-14,SKU-00037,1064,181,4,0.58,VendorD,Reagent,Yes
2031-04-21,SKU-00037,1953,201,8,0.55,VendorD,Reagent,Yes
2031-04-28,SKU-00037,676,169,2,0.95,VendorD,Reagent,Yes
2031-05-05,SKU-00037,2879,290,5,0.86,VendorD,Reagent,Yes
2031-05-12,SKU-00037,906,147,6,0.97,VendorD,Reagent,Yes
2031-05-19,SKU-00037,1647,208,8,0.75,VendorD,Reagent,Yes
2031-05-26,SKU-00037,857,197,6,0.51,VendorD,Reagent,Yes
